vocabulary,voc_cmt,idx,similarity,pt,node_name,node_code
芯片设计制造,1,4,0.9807872143040944,034,集成电路制造,0340201
芯材制造,1,4,0.9804168328540153,034,集成电路制造,0340201
集成电路设计及制造,16,4,0.9790846832164216,034,集成电路制造,0340201
集成电路生产制造,1,4,0.9789941952490822,034,集成电路制造,0340201
集成电路制造设计,2,4,0.9772165275759912,034,集成电路制造,0340201
集成电路设计和制造,4,4,0.9761311627154987,034,集成电路制造,0340201
集成电路制品,3,4,0.9744729446880572,034,集成电路制造,0340201
集成电路设计与制造,12,4,0.9739823882754297,034,集成电路制造,0340201
集成电路制造的生产,1,4,0.973959377558088,034,集成电路制造,0340201
集成电路的生产制造,4,4,0.9739232380153859,034,集成电路制造,0340201
制造芯片,1,4,0.9733634887491694,034,集成电路制造,0340201
集成电路制造与设计,1,4,0.9730140006165939,034,集成电路制造,0340201
芯片制造设备,5,4,0.9719492225135128,034,集成电路制造,0340201
集成电路制造及设计,2,4,0.9717114148056195,034,集成电路制造,0340201
集成电路的设计和制造,1,4,0.9704760976614029,034,集成电路制造,0340201
芯片研发制造,3,4,0.9703740663015876,034,集成电路制造,0340201
集成电路的设计与制造,4,4,0.9701964063527045,034,集成电路制造,0340201
IC设计制造,1,4,0.9694918420584357,034,集成电路制造,0340201
IC制品,2,4,0.969012520942849,034,集成电路制造,0340201
集成电路成品制造,7,4,0.9690081668757884,034,集成电路制造,0340201
集成电路产品的制造,2,4,0.9683314000498657,034,集成电路制造,0340201
芯片的制造,9,4,0.9683309961773781,034,集成电路制造,0340201
IC的研发生产制造,1,4,0.9678447911881639,034,集成电路制造,0340201
集成电路制造造,1,4,0.9674025949609371,034,集成电路制造,0340201
集成电路制造工艺,1,4,0.9670566363939855,034,集成电路制造,0340201
芯片生产制造,1,4,0.9668462348561141,034,集成电路制造,0340201
集成电路的设计制造,2,4,0.9662691796948367,034,集成电路制造,0340201
集成电路生产,92,4,0.9661911737184397,034,集成电路制造,0340201
制造集成电路成品,11,4,0.9659876041405563,034,集成电路制造,0340201
集成电路产品制造,2,4,0.9654215935709078,034,集成电路制造,0340201
集成电路制造设备,5,4,0.9635595042314091,034,集成电路制造,0340201
芯片制造设备制造,1,4,0.9630825925329575,034,集成电路制造,0340201
集成电路制造组件,1,4,0.9626928089934906,034,集成电路制造,0340201
IC生产,1,4,0.9624948219454955,034,集成电路制造,0340201
集成电路设备制造,3,4,0.9619283708533716,034,集成电路制造,0340201
集成电路产品,687,4,0.9603790378586241,034,集成电路制造,0340201
集成电路设备的制造,2,4,0.9603632446916054,034,集成电路制造,0340201
芯片生产,21,4,0.9595525953729692,034,集成电路制造,0340201
集成电路设计与制作,2,4,0.959491401642088,034,集成电路制造,0340201
制造集成电路,50,4,0.9587435533553877,034,集成电路制造,0340201
集成电路设计及制作,1,4,0.9587344641700579,034,集成电路制造,0340201
集成电路等,2,4,0.9582208936942342,034,集成电路制造,0340201
制造IC芯片,1,4,0.9581032609317067,034,集成电路制造,0340201
集成电路制作,3,4,0.9578611390624353,034,集成电路制造,0340201
芯体生产,1,4,0.9565635705881119,034,集成电路制造,0340201
集成电路封测,3,5,0.9999999999996902,034,集成电路封测,0340202
芯片封测,1,5,0.9999999999995838,034,集成电路封测,0340202
芯片封装测试,11,5,0.9811048069880163,034,集成电路封测,0340202
芯片测试封装,2,5,0.9757139969662237,034,集成电路封测,0340202
集成电路测试封装,1,5,0.971024493946234,034,集成电路封测,0340202
芯片设计及封测,1,5,0.9682525775961163,034,集成电路封测,0340202
集成电路封的封测,1,5,0.967478872892845,034,集成电路封测,0340202
芯片封装,44,5,0.9670680553381966,034,集成电路封测,0340202
IC封装,13,5,0.9622366116734798,034,集成电路封测,0340202
ic封装,1,5,0.9622366116734798,034,集成电路封测,0340202
集成电路封装测试,10,5,0.9616476664331575,034,集成电路封测,0340202
IC封装设备,2,5,0.9610435016371074,034,集成电路封测,0340202
IC封装材料,1,5,0.9582240068462082,034,集成电路封测,0340202
芯片封装系统,1,5,0.956751212695871,034,集成电路封测,0340202
IC封装装置,2,5,0.954685360718349,034,集成电路封测,0340202
芯片封条,1,5,0.9537872792629984,034,集成电路封测,0340202
芯片封装及测试,2,5,0.9529977414708485,034,集成电路封测,0340202
集成电路封装,209,5,0.952710286196447,034,集成电路封测,0340202
芯片的封装测试,1,5,0.952445119517116,034,集成电路封测,0340202
集成电路封装及测试,5,5,0.9519414182249034,034,集成电路封测,0340202
芯片封测类设备,2,5,0.9498417680465687,034,集成电路封测,0340202
集成电路元器件封装,1,5,0.9492728767207764,034,集成电路封测,0340202
芯片封装产品,2,5,0.949106758919936,034,集成电路封测,0340202
芯片封装测试设备,3,5,0.9482976132446448,034,集成电路封测,0340202
集成电路芯片的封测,3,5,0.9479189145984434,034,集成电路封测,0340202
芯片集成封装测试技术产品,1,5,0.9478321334763574,034,集成电路封测,0340202
集成电路的封装,12,5,0.9476109232575975,034,集成电路封测,0340202
IC封装料,1,5,0.9468269006920736,034,集成电路封测,0340202
集成电路的封装测试,10,5,0.946788754724167,034,集成电路封测,0340202
封装芯片,5,5,0.9455205010991716,034,集成电路封测,0340202
芯片的封装,3,5,0.9437961969827708,034,集成电路封测,0340202
芯片封装材料,7,5,0.9437252327430524,034,集成电路封测,0340202
芯板封装,1,5,0.9435030537977682,034,集成电路封测,0340202
集成电路的封装与测试,2,5,0.9433815471261956,034,集成电路封测,0340202
芯片测试和封装,1,5,0.9429169507221984,034,集成电路封测,0340202
芯片封装服务,2,5,0.9419132460883297,034,集成电路封测,0340202
芯片封装技术的研发,3,5,0.9417898771633973,034,集成电路封测,0340202
集成电路封装测试治具,1,5,0.9417509116029351,034,集成电路封测,0340202
芯片封装技术,2,5,0.9409465321637216,034,集成电路封测,0340202
集成电路及封装,1,5,0.9409358342138678,034,集成电路封测,0340202
封装集成电路,3,5,0.9409209242071237,034,集成电路封测,0340202
集成电路与封装,1,5,0.9404824671944678,034,集成电路封测,0340202
集成电路封装与测试,4,5,0.9396744773667633,034,集成电路封测,0340202
集成电路组件的测试及封装,1,5,0.9391030095958558,034,集成电路封测,0340202
芯片封装设备,1,5,0.9382669519270415,034,集成电路封测,0340202
IC封装模具,1,5,0.9377931702200284,034,集成电路封测,0340202
芯片封装和测试,1,5,0.9375957464696444,034,集成电路封测,0340202
集成电路封装测试研发,1,5,0.937183206286298,034,集成电路封测,0340202
芯片封装与测试,1,5,0.9371697663602334,034,集成电路封测,0340202
芯片封装技术研发,1,5,0.9367953121008402,034,集成电路封测,0340202
新能源应用,121,6,0.9999999999992932,034,新能源应用,0340301
新能源的应用,1,6,0.993256491751215,034,新能源应用,0340301
新型能源应用,2,6,0.9607285059498888,034,新能源应用,0340301
新能源技术产品应用,9,6,0.944322558612678,034,新能源应用,0340301
新能源技术的应用,6,6,0.9394842287746231,034,新能源应用,0340301
新能源用品,3,6,0.9370269816803757,034,新能源应用,0340301
新能源产品,9479,6,0.936333243942899,034,新能源应用,0340301
新能源能源,1,6,0.9357626275207361,034,新能源应用,0340301
新能源技术应用,39,6,0.9344720381063522,034,新能源应用,0340301
新能源应用技术产品,3,6,0.9340524981181176,034,新能源应用,0340301
新能源等,1,6,0.933942955366268,034,新能源应用,0340301
新能源的利用,1,6,0.9310101482108699,034,新能源应用,0340301
新能源利用,70,6,0.9302543467842666,034,新能源应用,0340301
新能源产业,328,6,0.9288486881385286,034,新能源应用,0340301
新能源应用产品,44,6,0.9284125825822176,034,新能源应用,0340301
新能源技术及产品的应用,2,6,0.9267693337273774,034,新能源应用,0340301
新能源产品产品,1,6,0.926283373721013,034,新能源应用,0340301
新能源科技应用,3,6,0.9259758559947517,034,新能源应用,0340301
新能源发电应用,1,6,0.9256200333801955,034,新能源应用,0340301
新能源等应用产品,1,6,0.9251299355066511,034,新能源应用,0340301
电力新能源应用,3,6,0.9244943069257079,034,新能源应用,0340301
新能源产品的应用,6,6,0.9239544422590232,034,新能源应用,0340301
新能源技术工程,14,6,0.9237319229147412,034,新能源应用,0340301
新能源技术与应用,1,6,0.9229482162994611,034,新能源应用,0340301
新能源应用工程,3,6,0.9221129153407281,034,新能源应用,0340301
新能源科学,4,6,0.921718489331416,034,新能源应用,0340301
新能源及清洁能源,5,6,0.9209331171928751,034,新能源应用,0340301
从事新能源技术应用,2,6,0.9208536731647543,034,新能源应用,0340301
新能源发展,1,6,0.9193598859083623,034,新能源应用,0340301
新能源项目,627,6,0.9179839669607233,034,新能源应用,0340301
新能能源产品,1,6,0.917508103297069,034,新能源应用,0340301
新能源发展与利用,1,6,0.9174863887045064,034,新能源应用,0340301
新能源及其产品,1,6,0.9174785236328542,034,新能源应用,0340301
新能源产品及技术,7,6,0.9171045454444209,034,新能源应用,0340301
应用新能源技术,1,6,0.9169711712249553,034,新能源应用,0340301
新能源行业,45,6,0.9158353198910676,034,新能源应用,0340301
新能源设施的技术应用,1,6,0.9150292409162171,034,新能源应用,0340301
新能源技术及应用,1,6,0.913150768543825,034,新能源应用,0340301
新能源产品及新能源技术的应用,1,6,0.9130249547383235,034,新能源应用,0340301
新能源应用科技,2,6,0.9126461976991326,034,新能源应用,0340301
新能源产品与技术,1,6,0.9126316683876101,034,新能源应用,0340301
以新能源,2,6,0.9124042814817017,034,新能源应用,0340301
新能源产品和技术,2,6,0.9122502759955577,034,新能源应用,0340301
新能源产品应用,1,6,0.912161379995196,034,新能源应用,0340301
新能源新产品,2,6,0.9120379790440251,034,新能源应用,0340301
工业新能源技术,1,6,0.9115945438102908,034,新能源应用,0340301
新能源应用系统工程,1,6,0.9113089741742687,034,新能源应用,0340301
新能源科学技术,22,6,0.9104844503255651,034,新能源应用,0340301
新能源应用技术与产品,31,6,0.9098721987470462,034,新能源应用,0340301
新能源科技产品,38,6,0.9096160201498357,034,新能源应用,0340301
通讯信息应用,9,7,0.9509766192488536,034,信息通信应用,0340302
通信信息化应用,4,7,0.9463816526510889,034,信息通信应用,0340302
信息通信产品,15,7,0.9362452568055022,034,信息通信应用,0340302
通信信息产品,20,7,0.9260164651856392,034,信息通信应用,0340302
通信信息技术的应用,1,7,0.9251872571865392,034,信息通信应用,0340302
通信用,2,7,0.9211430734216071,034,信息通信应用,0340302
通信信息化产品,1,7,0.9187066922755986,034,信息通信应用,0340302
信息化通信工程,3,7,0.9175822829368424,034,信息通信应用,0340302
信息应用,5,7,0.9140268726256292,034,信息通信应用,0340302
信息技术应用和通信,1,7,0.9129195252725889,034,信息通信应用,0340302
通讯信息化应用,1,7,0.9116033398743734,034,信息通信应用,0340302
信息化应用,28,7,0.9111659456773682,034,信息通信应用,0340302
通信与信息工程,5,7,0.9107231703726102,034,信息通信应用,0340302
产品及信息通信,1,7,0.9104442684338375,034,信息通信应用,0340302
通信与信息设备,1,7,0.9084993705280616,034,信息通信应用,0340302
通信信息工程,99,7,0.906215162916923,034,信息通信应用,0340302
信息通信工程,21,7,0.906116309199699,034,信息通信应用,0340302
信息化通讯工程,1,7,0.9036970553734917,034,信息通信应用,0340302
信息通讯产品,43,7,0.9035745338094399,034,信息通信应用,0340302
通信和信息技术产品,1,7,0.901325328112151,034,信息通信应用,0340302
信息与通信工程,14,7,0.90025944234386,034,信息通信应用,0340302
通信及信息产品生产,1,7,0.9001016637134147,034,信息通信应用,0340302
通信信息产品研制,1,7,0.8984567254468528,034,信息通信应用,0340302
通信及信息工程,3,7,0.8979199103807086,034,信息通信应用,0340302
通信应用,1,7,0.8968296712274694,034,信息通信应用,0340302
通信与信息业,2,7,0.8968073629701071,034,信息通信应用,0340302
通信信息化工程,3,7,0.8966159133483088,034,信息通信应用,0340302
电信通信产品,5,7,0.8962187051900279,034,信息通信应用,0340302
通信通讯信息工程,1,7,0.8960330748199361,034,信息通信应用,0340302
信息通讯工程,34,7,0.8954212372009754,034,信息通信应用,0340302
信息通信研发,1,7,0.895111555098405,034,信息通信应用,0340302
通讯信息产品,15,7,0.8949495015542336,034,信息通信应用,0340302
通信信息化,4,7,0.8945678948105189,034,信息通信应用,0340302
信息通信设备,28,7,0.8945371945888542,034,信息通信应用,0340302
通讯与信息工程,2,7,0.8936228223915168,034,信息通信应用,0340302
通信用品,75,7,0.8934537786974093,034,信息通信应用,0340302
通信信,2,7,0.8930482453838084,034,信息通信应用,0340302
通信信息设备供应,1,7,0.8929683963380816,034,信息通信应用,0340302
通信信息设备及零部件,1,7,0.8919235335788125,034,信息通信应用,0340302
通信信息科技,2,7,0.8914876703134058,034,信息通信应用,0340302
信息通信系统设备,1,7,0.8908065110191228,034,信息通信应用,0340302
信通,1,7,0.8904418182405551,034,信息通信应用,0340302
通信信息设备,14,7,0.8903191828566278,034,信息通信应用,0340302
信息通讯线路,1,7,0.8888055642256955,034,信息通信应用,0340302
通讯与信息化工程,1,7,0.8883361702358105,034,信息通信应用,0340302
从事信息通信科技,1,7,0.8876037421718325,034,信息通信应用,0340302
信息与通讯工程,2,7,0.8869971492041133,034,信息通信应用,0340302
通信部件,7,7,0.8866227808339162,034,信息通信应用,0340302
在通信,27,7,0.8860762393514954,034,信息通信应用,0340302
信息通信装备,2,7,0.885420910327624,034,信息通信应用,0340302
医疗保健设备,37,8,0.9999999999997246,034,医疗保健设备,0340303
医用保健设备,1,8,0.9922643662612128,034,医疗保健设备,0340303
医疗及保健设备,2,8,0.9773905666897955,034,医疗保健设备,0340303
医疗保健器械及设备,1,8,0.9762033672682844,034,医疗保健设备,0340303
医疗保健设备的销售,2,8,0.9725169332255809,034,医疗保健设备,0340303
医疗保健设备销售,2,8,0.9706455578676305,034,医疗保健设备,0340303
销售医疗保健设备,5,8,0.9700752057569308,034,医疗保健设备,0340303
保健医疗设备,4,8,0.968095202611037,034,医疗保健设备,0340303
医疗保健设备的生产,1,8,0.967364666729396,034,医疗保健设备,0340303
